2021-01-22 22:01:13.12878,1244.67,0.63272,1246.88,1.60477
2021-01-22 22:01:23.707712,1245.27,1.41645,1246.15,4.16165
2021-01-22 22:01:33.887528,1245.28,0.5,1246.15,4.66165
2021-01-22 22:01:44.067661,1244.69,4.66156,1246.02,2.10588
2021-01-22 22:01:54.24217,1244.72,1.2,1245.84,4.14661
2021-01-22 22:02:04.422979,1245.09,1.60588,1245.92,4.14643
2021-01-22 22:02:14.658216,1245.21,1.60571,1245.72,4.14733
2021-01-22 22:02:24.789795,1244.99,4.14702,1245.63,4.14701
2021-01-22 22:02:34.963142,1244.81,4.1471,1245.45,4.14727
2021-01-22 22:02:45.604968,1244.95,1.60589,1245.64,4.14723
2021-01-22 22:02:55.796633,1244.75,4.14745,1245.45,4.14723
2021-01-22 22:03:06.0193,1244.93,4.647,1245.66,0.90063
2021-01-22 22:03:16.24688,1244.93,4.647,1245.65,4.14659
2021-01-22 22:03:26.55442,1244.72,4.14748,1245.6,4.14736
2021-01-22 22:03:36.7574,1244.8,4.1468,1245.61,1.60614
2021-01-22 22:03:46.965982,1245,4.64676,1245.61,1.60614
2021-01-22 22:03:57.162228,1245.04,4.14599,1245.66,3.38063
2021-01-22 22:04:07.344576,1245.04,5.75186,1245.66,2.82295
2021-01-22 22:04:17.521888,1245.04,5.7784,1245.66,2.82295
2021-01-22 22:04:28.740136,1245.53,1.2,1246.81,1.60488
2021-01-22 22:04:38.945139,1246.73,4.13977,1247.79,1.6038
2021-01-22 22:04:49.13724,1245.81,4.14248,1246.94,2.10466
2021-01-22 22:04:59.65738,1246.21,1.2,1247.34,4.642
2021-01-22 22:05:10.001178,1245.81,1.7,1247,2.10463
2021-01-22 22:05:20.637277,1246.3,1.7,1247.05,1.60437
2021-01-22 22:05:31.093811,1246.68,4.14138,1247.34,2.39409
2021-01-22 22:05:41.276746,1246.83,1.60355,1247.24,20.00715
2021-01-22 22:05:51.467833,1247.04,1.60318,1247.24,20.00715
2021-01-22 22:06:01.750711,1246.9,4.1406,1247.67,4.1404
2021-01-22 22:06:11.958545,1247.05,4.1402,1247.78,4.13975
2021-01-22 22:06:22.142982,1247.73,1.2,1248.49,4.13768
2021-01-22 22:06:32.3153,1248.09,1.2,1248.97,0.02
2021-01-22 22:06:42.718226,1248.18,4.13598,1248.78,4.13623
2021-01-22 22:06:52.962338,1247.79,0.62965,1248.59,2.10226
2021-01-22 22:07:03.617534,1247.79,0.88099,1247.97,4.15542
2021-01-22 22:07:14.012594,1247.79,0.88099,1248,20.00715
2021-01-22 22:07:25.088773,1247.8,1.60254,1248,19.99041
2021-01-22 22:07:35.264449,1247.81,4.15404,1248,19.42121
2021-01-22 22:07:45.437808,1247.91,4.15363,1248,4.51451
2021-01-22 22:07:55.665927,1248.24,4.15249,1248.86,4.1528
2021-01-22 22:08:05.937788,1248.42,1.60164,1248.96,4.15276
2021-01-22 22:08:16.127523,1248.25,4.15232,1248.96,4.15234
2021-01-22 22:08:26.299971,1248.29,4.1517,1248.97,0.02
2021-01-22 22:08:36.724362,1248.97,0.2311,1249.15,0.038
2021-01-22 22:08:47.413186,1249.2,4.14941,1249.9,4.15078
2021-01-22 22:08:57.589402,1249.9,0.23093,1250.37,4.14823
2021-01-22 22:09:07.782113,1249.9,0.73093,1250.81,0.73984
2021-01-22 22:09:17.973192,1250.37,0.23084,1250.82,2.79857
2021-01-22 22:09:28.403211,1250.75,0.28822,1251,0.01
2021-01-22 22:09:38.592479,1251,1.81906,1251.35,4.14582
2021-01-22 22:09:48.733951,1251,0.22072,1251.57,4.14402
2021-01-22 22:09:58.906259,1251.51,1.59768,1252.02,4.14329
2021-01-22 22:10:09.02743,1252.02,0.23637,1252.51,3.99411
2021-01-22 22:10:19.212694,1250.82,0.2,1251.34,1.5989
2021-01-22 22:10:29.40852,1250.82,0.2,1251.33,4.14484
2021-01-22 22:10:39.59881,1250.75,0.28822,1251.33,3.18057
2021-01-22 22:10:50.151865,1250.75,0.28822,1251.28,4.14516
2021-01-22 22:11:00.37476,1250.79,1.59863,1251.25,4.145
2021-01-22 22:11:10.616446,1250.79,2.09863,1251.25,4.145
2021-01-22 22:11:20.912583,1251.13,1.59822,1251.64,4.14425
2021-01-22 22:11:31.120304,1251.13,2.09822,1251.87,3.71056
2021-01-22 22:11:41.344039,1251.16,4.14283,1251.87,3.71056
2021-01-22 22:11:52.15084,1251.41,2.09773,1252.08,4.14237
2021-01-22 22:12:02.395855,1251.44,4.14192,1252,3.70887
2021-01-22 22:12:12.649715,1251.65,1.59742,1252,3.70887
2021-01-22 22:12:23.54672,1251.66,4.14081,1252,3.70887
2021-01-22 22:12:33.720597,1252,1.09519,1252.54,0.038
2021-01-22 22:12:43.925868,1252.67,1.59611,1253.1,1.8039
2021-01-22 22:12:54.222377,1252.67,2.09611,1253.35,4.13789
2021-01-22 22:13:04.43188,1251.95,4.1391,1252.57,1.59703
2021-01-22 22:13:15.114478,1251.87,0.09,1252.55,4.10682
2021-01-22 22:13:25.315068,1251.87,0.09,1252.53,4.60709
2021-01-22 22:13:35.513952,1251.87,0.09,1252.34,1.5974
2021-01-22 22:13:46.115539,1251.87,0.09,1252.34,1.5974
2021-01-22 22:13:56.43856,1251.25,4.10859,1252.33,7.65372
2021-01-22 22:14:07.140971,1250.02,4.11208,1250.95,1.59931
2021-01-22 22:14:17.353518,1249.82,4.11288,1250.92,4.11296
2021-01-22 22:14:27.541404,1249.82,4.11288,1250.37,2.08648
2021-01-22 22:14:37.83167,1249.52,4.11379,1250.19,1.60015
2021-01-22 22:14:48.095163,1249.15,0.038,1249.7,4.11593
2021-01-22 22:14:58.302723,1249.28,4.1145,1249.96,0.5
2021-01-22 22:15:08.519783,1249.28,4.1145,1249.95,1.60042
2021-01-22 22:15:18.835515,1249.28,4.1145,1249.96,0.5
2021-01-22 22:15:29.047673,1249.75,4.11178,1250,10.43324
2021-01-22 22:15:39.322365,1249.75,4.11178,1250,2.52507
2021-01-22 22:15:49.505208,1249.75,4.11178,1250,2.52507
2021-01-22 22:15:59.684797,1250.21,1.10823,1250.88,1.59935
2021-01-22 22:16:09.916996,1250.22,4.61178,1251.4,4.11101
2021-01-22 22:16:20.102746,1250.94,1.14168,1251.77,4.10966
2021-01-22 22:16:30.284397,1251.6,4.10748,1252.25,4.10782
2021-01-22 22:16:40.47203,1251.63,1.2,1252.62,4.1069
